SEASON_ID,TEAM_ID_A,TEAM_ABBREVIATION_A,TEAM_NAME_A,GAME_ID,GAME_DATE,MATCHUP,WL_A,MIN_A,FGM_A,FGA_A,FG_PCT_A,FG3M_A,FG3A_A,FG3_PCT_A,FTM_A,FTA_A,FT_PCT_A,OREB_A,DREB_A,REB_A,AST_A,STL_A,BLK_A,TOV_A,PF_A,PTS_A,PLUS_MINUS_A,TEAM_ID_B,TEAM_ABBREVIATION_B,TEAM_NAME_B,WL_B,MIN_B,FGM_B,FGA_B,FG_PCT_B,FG3M_B,FG3A_B,FG3_PCT_B,FTM_B,FTA_B,FT_PCT_B,OREB_B,DREB_B,REB_B,AST_B,STL_B,BLK_B,TOV_B,PF_B,PTS_B,PLUS_MINUS_B
22004.0,1611661321.0,DET,Detroit Shock,1020400159,2004-07-30,DET vs. NYL,W,12.0,35.0,71.0,0.493,1.0,5.0,0.2,17.0,18.0,0.944,12.0,22.0,34.0,28.0,9.0,6.0,11.0,20.0,88.0,9.0,1611661313.0,NYL,New York Liberty,L,12.0,26.0,60.0,0.433,9.0,23.0,0.391,18.0,22.0,0.818,9.0,18.0,27.0,17.0,6.0,3.0,15.0,22.0,79.0,-9.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400161,2004-07-30,SAN vs. PHO,L,12.0,23.0,61.0,0.377,2.0,5.0,0.4,11.0,18.0,0.611,13.0,18.0,31.0,17.0,8.0,2.0,15.0,19.0,59.0,-9.0,1611661317.0,PHO,Phoenix Mercury,W,12.0,22.0,46.0,0.478,8.0,19.0,0.421,16.0,19.0,0.842,5.0,21.0,26.0,15.0,5.0,6.0,17.0,17.0,68.0,9.0
22004.0,1611661313.0,NYL,New York Liberty,1020400163,2004-07-31,NYL vs. CON,W,12.0,27.0,52.0,0.519,9.0,15.0,0.6,17.0,22.0,0.773,8.0,25.0,33.0,17.0,4.0,5.0,13.0,16.0,80.0,14.0,1611661323.0,CON,Connecticut Sun,L,12.0,26.0,70.0,0.371,4.0,14.0,0.286,10.0,12.0,0.833,15.0,18.0,33.0,18.0,8.0,1.0,10.0,18.0,66.0,-14.0
22004.0,1611661316.0,HOU,Houston Comets,1020400162,2004-07-31,HOU vs. IND,W,12.0,19.0,47.0,0.404,4.0,7.0,0.571,20.0,28.0,0.714,9.0,25.0,34.0,13.0,2.0,7.0,15.0,15.0,62.0,8.0,1611661325.0,IND,Indiana Fever,L,12.0,18.0,66.0,0.273,4.0,18.0,0.222,14.0,21.0,0.667,16.0,20.0,36.0,13.0,9.0,1.0,10.0,22.0,54.0,-8.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400164,2004-07-31,SAN vs. LAS,L,12.0,24.0,53.0,0.453,3.0,9.0,0.333,16.0,22.0,0.727,6.0,22.0,28.0,17.0,7.0,3.0,21.0,28.0,67.0,-12.0,1611661320.0,LAS,Los Angeles Sparks,W,12.0,28.0,53.0,0.528,3.0,7.0,0.429,20.0,33.0,0.606,3.0,22.0,25.0,14.0,17.0,4.0,18.0,17.0,79.0,12.0
22004.0,1611661318.0,SAC,Sacramento Monarchs,1020400165,2004-07-31,SAC vs. CHA,W,12.0,24.0,58.0,0.414,3.0,6.0,0.5,11.0,19.0,0.579,13.0,15.0,28.0,11.0,11.0,2.0,10.0,13.0,62.0,1.0,1611661314.0,CHA,Charlotte Sting,L,12.0,25.0,50.0,0.5,5.0,15.0,0.333,6.0,10.0,0.6,6.0,21.0,27.0,16.0,5.0,3.0,19.0,17.0,61.0,-1.0
22004.0,1611661322.0,WAS,Washington Mystics,1020400166,2004-08-01,WAS vs. PHO,W,12.0,28.0,52.0,0.538,5.0,8.0,0.625,21.0,27.0,0.778,10.0,22.0,32.0,16.0,6.0,3.0,12.0,19.0,82.0,20.0,1611661317.0,PHO,Phoenix Mercury,L,12.0,20.0,55.0,0.364,4.0,17.0,0.235,18.0,22.0,0.818,9.0,12.0,21.0,13.0,6.0,2.0,13.0,24.0,62.0,-20.0
22004.0,1611661321.0,DET,Detroit Shock,1020400167,2004-08-01,DET vs. MIN,L,12.0,22.0,59.0,0.373,0.0,4.0,0.0,14.0,26.0,0.538,11.0,21.0,32.0,16.0,8.0,2.0,17.0,21.0,58.0,-1.0,1611661324.0,MIN,Minnesota Lynx,W,12.0,23.0,53.0,0.434,5.0,14.0,0.357,8.0,12.0,0.667,4.0,26.0,30.0,16.0,8.0,1.0,25.0,27.0,59.0,1.0
22004.0,1611661328.0,SEA,Seattle Storm,1020400168,2004-08-01,SEA vs. CHA,W,12.0,30.0,68.0,0.441,11.0,18.0,0.611,16.0,22.0,0.727,18.0,22.0,40.0,20.0,4.0,3.0,7.0,14.0,87.0,32.0,1611661314.0,CHA,Charlotte Sting,L,12.0,19.0,52.0,0.365,7.0,15.0,0.467,10.0,14.0,0.714,4.0,15.0,19.0,12.0,3.0,5.0,10.0,20.0,55.0,-32.0
22004.0,1611661314.0,CHA,Charlotte Sting,1020400170,2004-09-01,CHA vs. CON,W,12.0,23.0,47.0,0.489,5.0,12.0,0.417,11.0,16.0,0.688,5.0,20.0,25.0,17.0,5.0,4.0,14.0,15.0,62.0,7.0,1611661323.0,CON,Connecticut Sun,L,12.0,22.0,55.0,0.4,1.0,7.0,0.143,10.0,13.0,0.769,9.0,17.0,26.0,12.0,10.0,2.0,14.0,18.0,55.0,-7.0
22004.0,1611661322.0,WAS,Washington Mystics,1020400169,2004-09-01,WAS vs. IND,L,12.0,22.0,59.0,0.373,2.0,7.0,0.286,12.0,19.0,0.632,9.0,16.0,25.0,8.0,7.0,1.0,8.0,18.0,58.0,-17.0,1611661325.0,IND,Indiana Fever,W,12.0,30.0,57.0,0.526,3.0,9.0,0.333,12.0,15.0,0.8,10.0,27.0,37.0,19.0,2.0,4.0,11.0,18.0,75.0,17.0
22004.0,1611661316.0,HOU,Houston Comets,1020400172,2004-09-01,HOU vs. MIN,L,12.0,19.0,51.0,0.373,0.0,5.0,0.0,26.0,31.0,0.839,8.0,25.0,33.0,12.0,7.0,1.0,15.0,19.0,64.0,-8.0,1611661324.0,MIN,Minnesota Lynx,W,12.0,26.0,54.0,0.481,7.0,16.0,0.438,13.0,17.0,0.765,5.0,21.0,26.0,16.0,10.0,2.0,17.0,26.0,72.0,8.0
22004.0,1611661321.0,DET,Detroit Shock,1020400171,2004-09-01,DET vs. PHO,L,12.0,21.0,61.0,0.344,1.0,5.0,0.2,15.0,23.0,0.652,9.0,30.0,39.0,13.0,8.0,7.0,20.0,23.0,58.0,-5.0,1611661317.0,PHO,Phoenix Mercury,W,12.0,20.0,61.0,0.328,4.0,15.0,0.267,19.0,29.0,0.655,8.0,29.0,37.0,12.0,14.0,6.0,15.0,24.0,63.0,5.0
22004.0,1611661328.0,SEA,Seattle Storm,1020400173,2004-09-01,SEA vs. SAC,L,12.0,22.0,58.0,0.379,6.0,14.0,0.429,15.0,17.0,0.882,7.0,21.0,28.0,13.0,6.0,3.0,12.0,19.0,65.0,-8.0,1611661318.0,SAC,Sacramento Monarchs,W,12.0,28.0,61.0,0.459,5.0,14.0,0.357,12.0,21.0,0.571,11.0,24.0,35.0,17.0,5.0,5.0,10.0,20.0,73.0,8.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400174,2004-09-01,LAS vs. SAN,W,12.0,27.0,67.0,0.403,3.0,11.0,0.273,20.0,24.0,0.833,11.0,24.0,35.0,21.0,6.0,2.0,13.0,13.0,77.0,8.0,1611661319.0,SAN,San Antonio Silver Stars,L,12.0,26.0,68.0,0.382,0.0,7.0,0.0,17.0,19.0,0.895,11.0,23.0,34.0,11.0,10.0,6.0,12.0,20.0,69.0,-8.0
22004.0,1611661318.0,SAC,Sacramento Monarchs,1020400176,2004-09-02,SAC vs. SAN,W,12.0,20.0,56.0,0.357,4.0,14.0,0.286,22.0,26.0,0.846,6.0,22.0,28.0,12.0,6.0,4.0,12.0,17.0,66.0,2.0,1611661319.0,SAN,San Antonio Silver Stars,L,12.0,24.0,58.0,0.414,2.0,10.0,0.2,14.0,16.0,0.875,9.0,26.0,35.0,12.0,5.0,4.0,16.0,23.0,64.0,-2.0
22004.0,1611661313.0,NYL,New York Liberty,1020400175,2004-09-02,NYL vs. CHA,W,12.0,20.0,51.0,0.392,3.0,7.0,0.429,13.0,18.0,0.722,9.0,19.0,28.0,13.0,2.0,0.0,16.0,5.0,56.0,4.0,1611661314.0,CHA,Charlotte Sting,L,12.0,24.0,58.0,0.414,3.0,14.0,0.214,1.0,2.0,0.5,10.0,16.0,26.0,11.0,6.0,5.0,11.0,18.0,52.0,-4.0
22004.0,1611661316.0,HOU,Houston Comets,1020400179,2004-09-03,HOU vs. PHO,L,12.0,21.0,58.0,0.362,3.0,11.0,0.273,15.0,23.0,0.652,9.0,21.0,30.0,10.0,6.0,3.0,8.0,15.0,60.0,-10.0,1611661317.0,PHO,Phoenix Mercury,W,12.0,25.0,59.0,0.424,9.0,25.0,0.36,11.0,11.0,1.0,12.0,26.0,38.0,13.0,4.0,3.0,12.0,25.0,70.0,10.0
22004.0,1611661323.0,CON,Connecticut Sun,1020400177,2004-09-03,CON vs. NYL,W,12.0,25.0,54.0,0.463,1.0,4.0,0.25,10.0,16.0,0.625,6.0,24.0,30.0,15.0,14.0,3.0,12.0,14.0,61.0,18.0,1611661313.0,NYL,New York Liberty,L,12.0,17.0,53.0,0.321,4.0,19.0,0.211,5.0,8.0,0.625,5.0,20.0,25.0,14.0,4.0,5.0,19.0,16.0,43.0,-18.0
22004.0,1611661324.0,MIN,Minnesota Lynx,1020400178,2004-09-03,MIN vs. IND,L,12.0,23.0,66.0,0.348,4.0,16.0,0.25,11.0,17.0,0.647,11.0,23.0,34.0,15.0,10.0,6.0,16.0,22.0,61.0,-8.0,1611661325.0,IND,Indiana Fever,W,12.0,22.0,51.0,0.431,3.0,7.0,0.429,22.0,28.0,0.786,9.0,30.0,39.0,18.0,9.0,6.0,23.0,18.0,69.0,8.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400180,2004-09-03,LAS vs. SEA,W,12.0,33.0,58.0,0.569,5.0,11.0,0.455,11.0,14.0,0.786,4.0,21.0,25.0,27.0,5.0,7.0,13.0,19.0,82.0,1.0,1611661328.0,SEA,Seattle Storm,L,12.0,29.0,72.0,0.403,8.0,13.0,0.615,15.0,20.0,0.75,17.0,18.0,35.0,21.0,8.0,1.0,12.0,15.0,81.0,-1.0
22004.0,1611661325.0,IND,Indiana Fever,1020400182,2004-09-04,IND vs. WAS,W,12.0,28.0,56.0,0.5,6.0,14.0,0.429,7.0,7.0,1.0,11.0,25.0,36.0,26.0,13.0,5.0,16.0,16.0,69.0,27.0,1611661322.0,WAS,Washington Mystics,L,12.0,16.0,56.0,0.286,2.0,8.0,0.25,8.0,16.0,0.5,13.0,10.0,23.0,9.0,5.0,5.0,17.0,12.0,42.0,-27.0
22004.0,1611661317.0,PHO,Phoenix Mercury,1020400184,2004-09-04,PHO vs. SEA,W,12.0,25.0,54.0,0.463,2.0,10.0,0.2,11.0,17.0,0.647,5.0,24.0,29.0,13.0,7.0,8.0,13.0,22.0,63.0,8.0,1611661328.0,SEA,Seattle Storm,L,12.0,18.0,61.0,0.295,3.0,13.0,0.231,16.0,23.0,0.696,13.0,23.0,36.0,10.0,6.0,2.0,12.0,19.0,55.0,-8.0
22004.0,1611661314.0,CHA,Charlotte Sting,1020400181,2004-09-04,CHA vs. DET,L,12.0,21.0,56.0,0.375,6.0,21.0,0.286,10.0,14.0,0.714,5.0,14.0,19.0,11.0,9.0,5.0,13.0,20.0,58.0,-8.0,1611661321.0,DET,Detroit Shock,W,12.0,26.0,57.0,0.456,0.0,1.0,0.0,14.0,16.0,0.875,9.0,28.0,37.0,20.0,6.0,3.0,17.0,17.0,66.0,8.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400183,2004-09-04,SAN vs. SAC,L,12.0,26.0,56.0,0.464,1.0,2.0,0.5,17.0,21.0,0.81,8.0,22.0,30.0,22.0,13.0,1.0,25.0,22.0,70.0,-10.0,1611661318.0,SAC,Sacramento Monarchs,W,12.0,27.0,55.0,0.491,6.0,10.0,0.6,20.0,25.0,0.8,6.0,16.0,22.0,15.0,19.0,4.0,18.0,17.0,80.0,10.0
22004.0,1611661322.0,WAS,Washington Mystics,1020400185,2004-09-07,WAS vs. SAC,W,12.0,27.0,66.0,0.409,3.0,13.0,0.231,10.0,14.0,0.714,10.0,24.0,34.0,19.0,9.0,2.0,16.0,17.0,67.0,4.0,1611661318.0,SAC,Sacramento Monarchs,L,12.0,23.0,61.0,0.377,5.0,10.0,0.5,12.0,14.0,0.857,12.0,20.0,32.0,10.0,10.0,6.0,18.0,16.0,63.0,-4.0
22004.0,1611661328.0,SEA,Seattle Storm,1020400188,2004-09-08,SEA vs. DET,W,12.0,32.0,63.0,0.508,9.0,14.0,0.643,13.0,14.0,0.929,10.0,22.0,32.0,21.0,7.0,8.0,15.0,16.0,86.0,19.0,1611661321.0,DET,Detroit Shock,L,12.0,30.0,77.0,0.39,1.0,8.0,0.125,6.0,14.0,0.429,18.0,19.0,37.0,10.0,10.0,5.0,14.0,20.0,67.0,-19.0
22004.0,1611661324.0,MIN,Minnesota Lynx,1020400186,2004-09-08,MIN vs. CHA,L,12.0,24.0,62.0,0.387,3.0,16.0,0.188,17.0,26.0,0.654,11.0,15.0,26.0,18.0,8.0,4.0,13.0,23.0,68.0,-4.0,1611661314.0,CHA,Charlotte Sting,W,12.0,25.0,46.0,0.543,4.0,14.0,0.286,18.0,28.0,0.643,3.0,24.0,27.0,18.0,6.0,3.0,17.0,24.0,72.0,4.0
22004.0,1611661317.0,PHO,Phoenix Mercury,1020400187,2004-09-08,PHO vs. LAS,W,12.0,27.0,62.0,0.435,6.0,17.0,0.353,12.0,16.0,0.75,3.0,22.0,25.0,23.0,12.0,6.0,10.0,22.0,72.0,14.0,1611661320.0,LAS,Los Angeles Sparks,L,12.0,18.0,52.0,0.346,5.0,12.0,0.417,17.0,28.0,0.607,10.0,26.0,36.0,12.0,5.0,3.0,19.0,20.0,58.0,-14.0
22004.0,1611661314.0,CHA,Charlotte Sting,1020400190,2004-09-09,CHA vs. SAC,W,12.0,22.0,47.0,0.468,9.0,19.0,0.474,21.0,23.0,0.913,8.0,15.0,23.0,14.0,6.0,2.0,13.0,15.0,74.0,5.0,1611661318.0,SAC,Sacramento Monarchs,L,12.0,27.0,60.0,0.45,3.0,10.0,0.3,12.0,12.0,1.0,16.0,14.0,30.0,19.0,8.0,3.0,11.0,20.0,69.0,-5.0
22004.0,1611661322.0,WAS,Washington Mystics,1020400189,2004-09-09,WAS vs. NYL,W,12.0,31.0,65.0,0.477,2.0,6.0,0.333,7.0,12.0,0.583,10.0,27.0,37.0,18.0,2.0,2.0,10.0,17.0,71.0,12.0,1611661313.0,NYL,New York Liberty,L,12.0,20.0,55.0,0.364,3.0,19.0,0.158,16.0,20.0,0.8,5.0,21.0,26.0,10.0,3.0,2.0,9.0,17.0,59.0,-12.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400192,2004-09-09,LAS vs. DET,W,12.0,29.0,61.0,0.475,7.0,15.0,0.467,16.0,18.0,0.889,11.0,27.0,38.0,14.0,8.0,12.0,19.0,22.0,81.0,18.0,1611661321.0,DET,Detroit Shock,L,12.0,19.0,64.0,0.297,0.0,5.0,0.0,25.0,32.0,0.781,9.0,20.0,29.0,15.0,11.0,3.0,16.0,19.0,63.0,-18.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400191,2004-09-09,SAN vs. HOU,W,12.0,28.0,56.0,0.5,3.0,7.0,0.429,18.0,23.0,0.783,9.0,24.0,33.0,17.0,5.0,5.0,16.0,11.0,77.0,5.0,1611661316.0,HOU,Houston Comets,L,12.0,30.0,65.0,0.462,5.0,15.0,0.333,7.0,10.0,0.7,12.0,16.0,28.0,21.0,9.0,4.0,14.0,18.0,72.0,-5.0
22004.0,1611661313.0,NYL,New York Liberty,1020400193,2004-09-10,NYL vs. CON,L,12.0,24.0,56.0,0.429,6.0,20.0,0.3,12.0,16.0,0.75,5.0,21.0,26.0,14.0,5.0,0.0,17.0,18.0,66.0,-11.0,1611661323.0,CON,Connecticut Sun,W,12.0,31.0,58.0,0.534,3.0,11.0,0.273,12.0,17.0,0.706,5.0,22.0,27.0,19.0,12.0,1.0,11.0,17.0,77.0,11.0
22004.0,1611661324.0,MIN,Minnesota Lynx,1020400195,2004-09-10,MIN vs. SEA,W,12.0,24.0,52.0,0.462,6.0,16.0,0.375,10.0,18.0,0.556,8.0,19.0,27.0,16.0,11.0,9.0,26.0,15.0,64.0,3.0,1611661328.0,SEA,Seattle Storm,L,12.0,24.0,61.0,0.393,2.0,12.0,0.167,11.0,12.0,0.917,10.0,18.0,28.0,17.0,16.0,4.0,21.0,25.0,61.0,-3.0
22004.0,1611661325.0,IND,Indiana Fever,1020400194,2004-09-10,IND vs. SAN,L,12.0,26.0,76.0,0.342,10.0,26.0,0.385,3.0,5.0,0.6,19.0,15.0,34.0,22.0,8.0,1.0,13.0,26.0,65.0,-17.0,1611661319.0,SAN,San Antonio Silver Stars,W,12.0,26.0,44.0,0.591,1.0,3.0,0.333,29.0,37.0,0.784,6.0,24.0,30.0,17.0,10.0,7.0,13.0,16.0,82.0,17.0
22004.0,1611661317.0,PHO,Phoenix Mercury,1020400197,2004-09-11,PHO vs. DET,L,12.0,21.0,55.0,0.382,5.0,16.0,0.313,25.0,28.0,0.893,6.0,17.0,23.0,10.0,6.0,3.0,16.0,31.0,72.0,-8.0,1611661321.0,DET,Detroit Shock,W,12.0,27.0,53.0,0.509,1.0,3.0,0.333,25.0,32.0,0.781,8.0,19.0,27.0,11.0,7.0,6.0,16.0,29.0,80.0,8.0
22004.0,1611661314.0,CHA,Charlotte Sting,1020400196,2004-09-11,CHA vs. MIN,W,12.0,22.0,47.0,0.468,5.0,11.0,0.455,11.0,20.0,0.55,6.0,16.0,22.0,15.0,13.0,4.0,17.0,17.0,60.0,10.0,1611661324.0,MIN,Minnesota Lynx,L,12.0,20.0,51.0,0.392,4.0,14.0,0.286,6.0,12.0,0.5,12.0,15.0,27.0,15.0,10.0,4.0,25.0,23.0,50.0,-10.0
22004.0,1611661322.0,WAS,Washington Mystics,1020400198,2004-09-12,WAS vs. HOU,W,12.0,31.0,62.0,0.5,6.0,12.0,0.5,7.0,9.0,0.778,7.0,22.0,29.0,12.0,12.0,5.0,11.0,18.0,75.0,12.0,1611661316.0,HOU,Houston Comets,L,12.0,23.0,60.0,0.383,3.0,10.0,0.3,14.0,18.0,0.778,15.0,19.0,34.0,10.0,6.0,1.0,18.0,15.0,63.0,-12.0
22004.0,1611661323.0,CON,Connecticut Sun,1020400199,2004-09-12,CON vs. SEA,W,12.0,28.0,66.0,0.424,3.0,13.0,0.231,12.0,18.0,0.667,11.0,20.0,31.0,21.0,14.0,4.0,13.0,21.0,71.0,7.0,1611661328.0,SEA,Seattle Storm,L,12.0,25.0,56.0,0.446,1.0,3.0,0.333,13.0,18.0,0.722,7.0,20.0,27.0,20.0,7.0,3.0,17.0,19.0,64.0,-7.0
22004.0,1611661313.0,NYL,New York Liberty,1020400200,2004-09-12,NYL vs. SAN,W,12.0,24.0,55.0,0.436,8.0,22.0,0.364,8.0,10.0,0.8,6.0,26.0,32.0,18.0,4.0,2.0,13.0,18.0,64.0,2.0,1611661319.0,SAN,San Antonio Silver Stars,L,12.0,23.0,59.0,0.39,3.0,9.0,0.333,13.0,17.0,0.765,7.0,23.0,30.0,11.0,11.0,1.0,13.0,15.0,62.0,-2.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400201,2004-09-12,LAS vs. SAC,W,12.0,23.0,53.0,0.434,5.0,17.0,0.294,14.0,17.0,0.824,4.0,22.0,26.0,20.0,11.0,3.0,18.0,16.0,65.0,13.0,1611661318.0,SAC,Sacramento Monarchs,L,12.0,20.0,56.0,0.357,2.0,15.0,0.133,10.0,12.0,0.833,9.0,21.0,30.0,18.0,13.0,1.0,22.0,16.0,52.0,-13.0
22004.0,1611661325.0,IND,Indiana Fever,1020400202,2004-09-13,IND vs. SEA,L,12.0,24.0,58.0,0.414,4.0,13.0,0.308,18.0,26.0,0.692,12.0,18.0,30.0,19.0,9.0,4.0,15.0,20.0,70.0,-6.0,1611661328.0,SEA,Seattle Storm,W,12.0,26.0,52.0,0.5,4.0,8.0,0.5,20.0,27.0,0.741,8.0,17.0,25.0,21.0,8.0,11.0,14.0,24.0,76.0,6.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400205,2004-09-14,LAS vs. PHO,W,12.0,28.0,59.0,0.475,6.0,15.0,0.4,11.0,17.0,0.647,8.0,23.0,31.0,19.0,6.0,6.0,16.0,18.0,73.0,13.0,1611661317.0,PHO,Phoenix Mercury,L,12.0,23.0,60.0,0.383,5.0,14.0,0.357,9.0,13.0,0.692,7.0,16.0,23.0,16.0,7.0,6.0,12.0,20.0,60.0,-13.0
22004.0,1611661316.0,HOU,Houston Comets,1020400204,2004-09-14,HOU vs. MIN,W,12.0,27.0,60.0,0.45,4.0,10.0,0.4,12.0,16.0,0.75,11.0,20.0,31.0,12.0,9.0,4.0,14.0,10.0,70.0,11.0,1611661324.0,MIN,Minnesota Lynx,L,12.0,26.0,62.0,0.419,3.0,14.0,0.214,4.0,9.0,0.444,13.0,16.0,29.0,20.0,9.0,3.0,18.0,15.0,59.0,-11.0
22004.0,1611661321.0,DET,Detroit Shock,1020400203,2004-09-14,DET vs. NYL,W,12.0,33.0,75.0,0.44,3.0,10.0,0.3,13.0,21.0,0.619,14.0,30.0,44.0,24.0,8.0,6.0,13.0,14.0,82.0,11.0,1611661313.0,NYL,New York Liberty,L,12.0,29.0,67.0,0.433,6.0,20.0,0.3,7.0,11.0,0.636,6.0,26.0,32.0,22.0,13.0,3.0,13.0,19.0,71.0,-11.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400207,2004-09-15,SAN vs. WAS,L,12.0,27.0,59.0,0.458,3.0,7.0,0.429,16.0,19.0,0.842,8.0,18.0,26.0,15.0,2.0,3.0,12.0,25.0,73.0,-11.0,1611661322.0,WAS,Washington Mystics,W,12.0,27.0,64.0,0.422,4.0,6.0,0.667,26.0,31.0,0.839,13.0,21.0,34.0,14.0,5.0,5.0,9.0,19.0,84.0,11.0
22004.0,1611661328.0,SEA,Seattle Storm,1020400208,2004-09-15,SEA vs. PHO,W,11.0,25.0,54.0,0.463,3.0,7.0,0.429,20.0,26.0,0.769,11.0,23.0,34.0,17.0,12.0,4.0,19.0,18.0,73.0,15.0,1611661317.0,PHO,Phoenix Mercury,L,11.0,23.0,56.0,0.411,4.0,12.0,0.333,8.0,11.0,0.727,4.0,20.0,24.0,13.0,10.0,7.0,18.0,25.0,58.0,-15.0
22004.0,1611661314.0,CHA,Charlotte Sting,1020400206,2004-09-15,CHA vs. CON,L,12.0,20.0,51.0,0.392,4.0,9.0,0.444,23.0,28.0,0.821,7.0,11.0,18.0,9.0,7.0,3.0,10.0,20.0,67.0,-14.0,1611661323.0,CON,Connecticut Sun,W,12.0,32.0,60.0,0.533,4.0,12.0,0.333,13.0,16.0,0.813,10.0,21.0,31.0,21.0,4.0,1.0,12.0,23.0,81.0,14.0
22004.0,1611661313.0,NYL,New York Liberty,1020400209,2004-09-16,NYL vs. IND,W,12.0,27.0,63.0,0.429,8.0,17.0,0.471,15.0,23.0,0.652,7.0,19.0,26.0,21.0,10.0,1.0,15.0,13.0,77.0,6.0,1611661325.0,IND,Indiana Fever,L,12.0,27.0,57.0,0.474,4.0,10.0,0.4,13.0,16.0,0.813,6.0,23.0,29.0,18.0,8.0,7.0,18.0,24.0,71.0,-6.0
22004.0,1611661316.0,HOU,Houston Comets,1020400210,2004-09-16,HOU vs. SAC,L,12.0,23.0,54.0,0.426,2.0,6.0,0.333,14.0,20.0,0.7,9.0,18.0,27.0,13.0,4.0,2.0,13.0,18.0,62.0,-9.0,1611661318.0,SAC,Sacramento Monarchs,W,12.0,27.0,54.0,0.5,2.0,9.0,0.222,15.0,22.0,0.682,6.0,20.0,26.0,18.0,6.0,5.0,6.0,21.0,71.0,9.0
22004.0,1611661319.0,SAN,San Antonio Silver Stars,1020400212,2004-09-17,SAN vs. CHA,W,12.0,31.0,60.0,0.517,2.0,3.0,0.667,18.0,21.0,0.857,10.0,21.0,31.0,21.0,13.0,5.0,12.0,15.0,82.0,17.0,1611661314.0,CHA,Charlotte Sting,L,12.0,25.0,56.0,0.446,8.0,17.0,0.471,7.0,12.0,0.583,5.0,19.0,24.0,15.0,4.0,5.0,17.0,17.0,65.0,-17.0
22004.0,1611661323.0,CON,Connecticut Sun,1020400211,2004-09-17,CON vs. NYL,L,12.0,26.0,54.0,0.481,6.0,14.0,0.429,8.0,9.0,0.889,13.0,11.0,24.0,20.0,5.0,5.0,14.0,10.0,66.0,-3.0,1611661313.0,NYL,New York Liberty,W,12.0,28.0,53.0,0.528,9.0,19.0,0.474,4.0,4.0,1.0,7.0,13.0,20.0,22.0,4.0,2.0,8.0,15.0,69.0,3.0
22004.0,1611661317.0,PHO,Phoenix Mercury,1020400213,2004-09-17,PHO vs. WAS,L,12.0,29.0,66.0,0.439,5.0,19.0,0.263,4.0,11.0,0.364,10.0,19.0,29.0,14.0,6.0,1.0,10.0,23.0,67.0,-7.0,1611661322.0,WAS,Washington Mystics,W,12.0,24.0,55.0,0.436,6.0,12.0,0.5,20.0,27.0,0.741,10.0,26.0,36.0,8.0,7.0,4.0,12.0,16.0,74.0,7.0
22004.0,1611661320.0,LAS,Los Angeles Sparks,1020400214,2004-09-17,LAS vs. MIN,L,12.0,26.0,69.0,0.377,2.0,10.0,0.2,12.0,14.0,0.857,9.0,24.0,33.0,22.0,10.0,2.0,12.0,20.0,66.0,-12.0,1611661324.0,MIN,Minnesota Lynx,W,12.0,27.0,65.0,0.415,8.0,15.0,0.533,16.0,20.0,0.8,6.0,30.0,36.0,21.0,4.0,2.0,15.0,17.0,78.0,12.0
22004.0,1611661318.0,SAC,Sacramento Monarchs,1020400215,2004-09-18,SAC vs. HOU,W,12.0,27.0,62.0,0.435,3.0,8.0,0.375,11.0,13.0,0.846,10.0,16.0,26.0,20.0,6.0,7.0,13.0,15.0,68.0,20.0,1611661316.0,HOU,Houston Comets,L,12.0,19.0,50.0,0.38,3.0,7.0,0.429,7.0,12.0,0.583,8.0,18.0,26.0,12.0,3.0,2.0,20.0,16.0,48.0,-20.0
22004.0,1611661328.0,SEA,Seattle Storm,1020400216,2004-09-18,SEA vs. LAS,L,12.0,27.0,57.0,0.474,5.0,16.0,0.313,21.0,26.0,0.808,5.0,14.0,19.0,15.0,9.0,1.0,17.0,19.0,80.0,-3.0,1611661320.0,LAS,Los Angeles Sparks,W,12.0,31.0,61.0,0.508,8.0,14.0,0.571,13.0,18.0,0.722,10.0,20.0,30.0,21.0,6.0,1.0,20.0,25.0,83.0,3.0
22004.0,1611661318.0,SAC,Sacramento Monarchs,1020400221,2004-09-19,SAC vs. MIN,W,12.0,25.0,54.0,0.463,1.0,6.0,0.167,21.0,25.0,0.84,10.0,19.0,29.0,16.0,12.0,2.0,18.0,18.0,72.0,9.0,1611661324.0,MIN,Minnesota Lynx,L,12.0,23.0,54.0,0.426,6.0,12.0,0.5,11.0,18.0,0.611,10.0,16.0,26.0,14.0,10.0,5.0,23.0,21.0,63.0,-9.0
